tic,year,quarter,timestamp_p,section,section_id,speaker_name_P,speaker_title_P,presentation_text,finberttone_expected_value,finberttone_cumulative_tone,finberttone_change_point
CPA,2021,1,108.541,Pre,19,Raúl Pascal,Director of Investor Relations,Many of these are discussed in our annual report filed with the SEC.,-0.000781333,-0.058083751,0
CPA,2021,1,112.623,Pre,20,Raúl Pascal,Director of Investor Relations,"Now, I'd like to turn the call over to our CEO, Mr.",-0.005317227,-0.063400978,0
CPA,2021,1,113.183,Pre,21,Raúl Pascal,Director of Investor Relations,Pedro Hebron.,-0.004088854,-0.067489832,0
CPA,2021,1,116.925,Pre,22,Pedro Heilbrón,"CEO, Copa Holdings","Thank you, Raúl.",0.078275291,0.010785459,0
CPA,2021,1,118.986,Pre,23,Pedro Heilbrón,"CEO, Copa Holdings",Good morning to all.,0.644473663,0.655259122,0
CPA,2021,1,122.897,Pre,24,Pedro Heilbrón,"CEO, Copa Holdings",and thanks for participating in our first quarter earnings call.,0.48603431,1.141293432,0
CPA,2021,1,137.52,Pre,25,Pedro Heilbrón,"CEO, Copa Holdings","Before we begin, I'd like to thank all our coworkers for their commitment to the company and recognize their continuous efforts and dedication to keep COPA at the forefront of Latin American aviation.",0.973592892,2.114886324,0
CPA,2021,1,141.761,Pre,26,Pedro Heilbrón,"CEO, Copa Holdings","To them, as always, my utmost respect and admiration.",0.999806655,3.114692979,0
CPA,2021,1,156.205,Pre,27,Pedro Heilbrón,"CEO, Copa Holdings","In our last earnings call in February, we advised of deteriorating demand patterns and expressed concerns over what appeared to be new infection waves across many countries in our region.",-0.999998811,2.114694168,0
CPA,2021,1,161.668,Pre,28,Pedro Heilbrón,"CEO, Copa Holdings","Since then, we've faced two diverging themes in our network.",-0.983842953,1.130851215,0
CPA,2021,1,176.316,Pre,29,Pedro Heilbrón,"CEO, Copa Holdings","On the one hand, in the US, Panama, and a few other countries, we're seeing a downward trend in infection rates, which has led to fewer travel restrictions and an uptick in demand.",-0.4112512,0.719600015,0
CPA,2021,1,197.864,Pre,30,Pedro Heilbrón,"CEO, Copa Holdings","On the other hand, several countries in Latin America continue to struggle with the virus, leading many to reimpose their travel restrictions and or new health requirements, affecting demand for international travel, and in many cases, leading to a reduction in our planned capacity.",-0.999986328,-0.280386313,0
CPA,2021,1,214.303,Pre,31,Pedro Heilbrón,"CEO, Copa Holdings","However, we're hopeful that as countries in our region continue taking the necessary actions to control this health crisis, we should start seeing a more robust recovery, fewer restrictions, and improving traffic patterns.",0.999999776,0.719613463,1
CPA,2021,1,218.385,Pre,32,Pedro Heilbrón,"CEO, Copa Holdings","Now, I'll highlight some of our first quarter results.",-1.01E-05,0.71960333,0
CPA,2021,1,224.149,Pre,33,Pedro Heilbrón,"CEO, Copa Holdings","In terms of capacity, we reached 39% of first quarter 2019 ASMs.",8.37E-05,0.719687078,0
CPA,2021,1,238.727,Pre,34,Pedro Heilbrón,"CEO, Copa Holdings","Load factor improved from 63% in January to 75% in March, leading to an average load factor of 69% for the quarter.",0.999999998,1.719687076,0
CPA,2021,1,249.574,Pre,35,Pedro Heilbrón,"CEO, Copa Holdings",Our revenues increased by 17% over the previous quarter to $185 million as a result of additional capacity.,0.999999746,2.719686821,0
CPA,2021,1,259.521,Pre,36,Pedro Heilbrón,"CEO, Copa Holdings",This additional capacity also allowed us to bring down our ex-fuel chasm from 13.4 cents in Q4 to 8.5 cents.,0.97128619,3.690973011,0
CPA,2021,1,276.309,Pre,37,Pedro Heilbrón,"CEO, Copa Holdings","We reported an operating loss of $77 million in the quarter, 16% better than the adjusted operating loss of $95 million reported in the fourth quarter of 2020.",0.999998982,4.690971993,0
CPA,2021,1,287.086,Pre,38,Pedro Heilbrón,"CEO, Copa Holdings","In terms of our liquidity position, we increased our cash balance to $1.2 billion and our total liquidity to over $1.5 billion.",0.999554114,5.690526107,0
CPA,2021,1,295.535,Pre,39,Pedro Heilbrón,"CEO, Copa Holdings",This was driven by extraordinary net proceeds from aircraft financing and asset sales.,0.000118107,5.690644214,0
CPA,2021,1,309.524,Pre,40,Pedro Heilbrón,"CEO, Copa Holdings","And our cash consumption, excluding the previously mentioned proceeds, but including CAPEX and the payment of all financial obligations, was $23 million per month.",-8.13E-06,5.690636084,0
CPA,2021,1,316.388,Pre,41,Pedro Heilbrón,"CEO, Copa Holdings","That was better than expected due to higher sales, mostly for travel in the second quarter.",0.999999997,6.690636082,0
CPA,2021,1,344.304,Pre,42,Pedro Heilbrón,"CEO, Copa Holdings","In terms of our operations, And despite the incremental complexity imposed by the biosafety protocols, we're pleased to report an on-time performance of 95% for the quarter and a flight completion factor of 99.3%, which is a true testament to our employees' laser-focused commitment to providing a world-class product to our passengers.",0.999999989,7.690636071,0
CPA,2021,1,353.892,Pre,43,Pedro Heilbrón,"CEO, Copa Holdings",So we're proud to be back connecting the Americas with the industry-leading operational standards our passengers expect from us.,0.999999994,8.690636064,0
CPA,2021,1,372.402,Pre,44,Pedro Heilbrón,"CEO, Copa Holdings","Subject to demand and air travel restrictions in the region, in June we plan to return our flight network to a six connecting bank hub structure, which will enable us to operate more efficiently and to continue adding frequencies and destinations.",0.997734909,9.688370974,0
CPA,2021,1,383.106,Pre,45,Pedro Heilbrón,"CEO, Copa Holdings","If our current plan holds, We should be operating more than 60 destinations by the end of the second quarter, compared to 80 before the pandemic.",0.000268941,9.688639914,0
CPA,2021,1,396.257,Pre,46,Pedro Heilbrón,"CEO, Copa Holdings","Jose will provide a more detailed outlook for the second quarter, which will include specific capacity figures, our latest revenue assumptions, and an update on our cash consumption projections.",1.22E-07,9.688640037,0
CPA,2021,1,401.041,Pre,47,Pedro Heilbrón,"CEO, Copa Holdings","Regarding our fleet, it was a very busy quarter.",0.998381768,10.6870218,0
CPA,2021,1,411.208,Pre,48,Pedro Heilbrón,"CEO, Copa Holdings",we received six previously built and stored 737 Mach 9s and delivered four Embraer 190s to their new owner.,-2.59E-05,10.68699591,0
CPA,2021,1,426.676,Pre,49,Pedro Heilbrón,"CEO, Copa Holdings","As per our fleet plan, we expect to deliver the last four Embraer aircraft in the second quarter and receive two more 737 Mach 9s in the fourth quarter, which would have us ending the year with a fleet of 83 aircraft.",5.74E-05,10.68705334,0
CPA,2021,1,454.015,Pre,50,Pedro Heilbrón,"CEO, Copa Holdings","I'd like to reaffirm that we have a proven and strong business model, which is based on operating the best and most convenient network for intra-Latin America travel from our hub of the Americas, leveraging Panama's advantageous geographic position with the region's lowest unit cost for a full service carrier, best on time performance, and strongest balance sheet.",0.999999995,11.68705334,0
CPA,2021,1,462.415,Pre,51,Pedro Heilbrón,"CEO, Copa Holdings","Going forward, the company expects that its Hop of the Americas will be an even more valuable source of strategic advantage.",0.999999968,12.68705331,0
CPA,2021,1,475.079,Pre,52,Pedro Heilbrón,"CEO, Copa Holdings","It's likely that fewer intra-Latin America markets will be able to sustain direct point-to-point service, so we believe the Hop of the Americas will be the best position to serve this market.",0.999999991,13.6870533,0
CPA,2021,1,480.601,Pre,53,Pedro Heilbrón,"CEO, Copa Holdings","Now, I will turn it over to Jose, who will go over our financial results in more detail.",-0.000276511,13.68677679,0
CPA,2021,1,485.001,Pre,54,José Montero,"CFO, Copa Holdings","Thank you, Pedro.",0.085538723,13.77231551,0
CPA,2021,1,485.962,Pre,55,José Montero,"CFO, Copa Holdings","Good morning, everyone.",0.500621597,14.27293711,0
CPA,2021,1,489.463,Pre,56,José Montero,"CFO, Copa Holdings",I hope that you and your families are safe and doing well.,0.999999883,15.27293699,0
CPA,2021,1,490.804,Pre,57,José Montero,"CFO, Copa Holdings",Thanks for being with us today.,0.028599245,15.30153623,0
CPA,2021,1,498.507,Pre,58,José Montero,"CFO, Copa Holdings",I'd like to join Pedro in acknowledging our great COPPA team for all their efforts and great spirit during these very challenging times.,0.999999353,16.30153559,0
CPA,2021,1,502.029,Pre,59,José Montero,"CFO, Copa Holdings",I'll start by going over our first quarter results.,-3.02E-05,16.30150538,0
CPA,2021,1,511.323,Pre,60,José Montero,"CFO, Copa Holdings","Our capacity came in at 2.5 billion available seat models, which amounts to about 39% of the capacity operated during the first quarter of 2019.",1.68E-06,16.30150706,0
CPA,2021,1,516.225,Pre,61,José Montero,"CFO, Copa Holdings",Load factor came in at an average of 69% for the quarter.,9.22E-05,16.30159923,1
CPA,2021,1,522.948,Pre,62,José Montero,"CFO, Copa Holdings","We reported a net loss of $110.7 million, or $2.60 per share.",-0.999619052,15.30198018,0
CPA,2021,1,531.333,Pre,63,José Montero,"CFO, Copa Holdings","Excluding special items, we would have reported a net loss of $95.1 million, or $2.23 per share.",-0.99133748,14.3106427,0
CPA,2021,1,541.549,Pre,64,José Montero,"CFO, Copa Holdings",Special items for the quarter are comprised mainly of an unrealized mark-to-market loss of $15.7 million related to the company's convertible notes issued in 2020.,-0.650598561,13.66004414,0
CPA,2021,1,552.296,Pre,65,José Montero,"CFO, Copa Holdings","In terms of operating results, we reported a $77.1 million loss for the quarter and improvement over the operating results for the fourth quarter of 2020.",0.999999517,14.66004365,0
CPA,2021,1,563.034,Pre,66,José Montero,"CFO, Copa Holdings","And our cash consumption for the quarter came in better than expected at an average of $23 million per month, driven mostly by improving sales for travel during the second quarter.",0.999999999,15.66004365,0
CPA,2021,1,567.058,Pre,67,José Montero,"CFO, Copa Holdings",A significant part of our focus as a company is in our costs.,-0.000111246,15.65993241,0
CPA,2021,1,571.421,Pre,68,José Montero,"CFO, Copa Holdings",Our unit costs excluding fuel for the first quarter came in at 8.5 cents per ASM.,7.35E-05,15.66000592,0
CPA,2021,1,580.885,Pre,69,José Montero,"CFO, Copa Holdings","We continued operating more efficiently in terms of passenger servicing, as well as in terms of our administrative and other overhead expenses.",0.999996566,16.66000249,0
CPA,2021,1,587.067,Pre,70,José Montero,"CFO, Copa Holdings",And we're poised to achieve a sub 6 cent Casimax fuel once we reach our pre-COVID-19 capacity.,0.999997388,17.65999988,0
CPA,2021,1,592.209,Pre,71,José Montero,"CFO, Copa Holdings",I'm going to spend some time now discussing our balance sheet and liquidity.,-1.71E-05,17.65998274,0
CPA,2021,1,601.332,Pre,72,José Montero,"CFO, Copa Holdings","As of the end of the first quarter, we had assets of close to $4.1 billion, and our cash, short and long-term investments ended at $1.2 billion.",1.31E-08,17.65998275,0
CPA,2021,1,613.662,Pre,73,José Montero,"CFO, Copa Holdings","We also ended the quarter with an aggregate amount of $345 million in unutilized committed credit facilities, which added to our cash, brought our total liquidity to more than $1.5 billion.",0.369987999,18.02997075,0
CPA,2021,1,619.425,Pre,74,José Montero,"CFO, Copa Holdings","As to our debt, we ended the quarter with $1.7 billion in debt and lease liabilities.",-5.28E-07,18.02997022,0
CPA,2021,1,628.94,Pre,75,José Montero,"CFO, Copa Holdings",Increasing our debt balance compared to the end of 2020 is related to the financing of 7737 MAX 9 aircraft received between December 2020 and March 2021.,0.011060978,18.0410312,0
CPA,2021,1,636.349,Pre,76,José Montero,"CFO, Copa Holdings","As for our fleet plan, during the first quarter, we received six 737 MAX 9 aircraft.",-8.68E-05,18.04094438,0
CPA,2021,1,650.082,Pre,77,José Montero,"CFO, Copa Holdings","We also finalized the sale and delivery of four Embraer 190s, and as of today, we have delivered 10 out of the 14 aircraft we agreed to sell to a third party, and expect to have delivered the entire 190 fleet by June of 2021.",1.02E-05,18.04095454,0
CPA,2021,1,653.573,Pre,78,José Montero,"CFO, Copa Holdings","We ended the quarter with 81 aircraft, 68 737-800s, and 13 MAX 9s.",-2.68E-07,18.04095427,0
CPA,2021,1,666.577,Pre,79,José Montero,"CFO, Copa Holdings","Including these figures are 16 737-800s, which will remain in temporary storage until demand trends call for additional capacity.",-0.000188229,18.04076604,0
CPA,2021,1,674.885,Pre,80,José Montero,"CFO, Copa Holdings",We expect to receive two more 737 MAX 9s during the fourth quarter of 2021 and expect to end the year with a total fleet of 83 aircraft.,5.70E-06,18.04077174,0
CPA,2021,1,683.072,Pre,81,José Montero,"CFO, Copa Holdings","As to our outlook for the rest of 2021, we are still in a very uncertain and unpredictable demand and operating environment.",-0.999727855,17.04104388,0
CPA,2021,1,686.255,Pre,82,José Montero,"CFO, Copa Holdings","And as such, we will not be providing full year guidance.",-0.00798709,17.03305679,0
CPA,2021,1,699.911,Pre,83,José Montero,"CFO, Copa Holdings","However, based on preliminary results for the month of April and the current state of demand environment and air travel restrictions, we can provide the following outlook for the second quarter of 2021 as compared to the second quarter of 2019.",-0.000194268,17.03286253,0
CPA,2021,1,707.083,Pre,84,José Montero,"CFO, Copa Holdings","We expect capacity to be approximately 45% of Q2 2019 levels and about 2.9 billion ASMs, a 17% increase quarter over quarter.",0.99993796,18.03280049,0
CPA,2021,1,719.653,Pre,85,José Montero,"CFO, Copa Holdings",and revenues to be approximately 40% of Q2 2019 levels at about $260 million.,3.71E-06,18.0328042,0
CPA,2021,1,732.717,Pre,86,José Montero,"CFO, Copa Holdings","Given these operating conditions, and assuming an all-in fuel price of $1.95 per gallon, we expect our cash consumption for the second quarter to be in the range of $10 to $15 million per month.",-0.000236706,18.03256749,0
CPA,2021,1,749.037,Pre,87,José Montero,"CFO, Copa Holdings","Let me close by stating that once this most challenging situation passes, we believe Copa Salvo de Americas will remain as the best connecting point for travel in the region with a privileged location and even more efficient business model with lower costs and the best team in the industry.",0.999999795,19.03256728,0
CPA,2021,1,750.519,Pre,88,José Montero,"CFO, Copa Holdings",Thank you.,0.159266192,19.19183348,0
CPA,2021,2,2.395,Pre,1,Operator,Conference Operator,"Ladies and gentlemen, thank you for standing by.",0.001509135,0.001509135,0
CPA,2021,2,5.436,Pre,2,Operator,Conference Operator,Welcome to COPA Holdings' second quarter earnings call.,0.000540465,0.0020496,0
CPA,2021,2,9.057,Pre,3,Operator,Conference Operator,"During the presentation, our participants will be in a listen-only mode.",2.29E-06,0.002051892,0
CPA,2021,2,11.858,Pre,4,Operator,Conference Operator,"Afterwards, we will conduct a question-and-answer session.",-4.78E-05,0.002004049,0
CPA,2021,2,16.979,Pre,5,Operator,Conference Operator,"At that time, if you have a question, you will have to press star, then 1 on your touch-tone phone.",-0.000938765,0.001065284,0
CPA,2021,2,20.97,Pre,6,Operator,Conference Operator,"As a reminder, this call is being recorded on August 5, 2021.",-3.06E-05,0.001034725,0
CPA,2021,2,27.362,Pre,7,Operator,Conference Operator,"Now I will turn the conference over to Daniel Tapia, Director of Investor Relations.",-0.001098232,-6.35E-05,0
CPA,2021,2,28.722,Pre,8,Operator,Conference Operator,"Sir, you may begin.",-0.001129114,-0.001192621,0
CPA,2021,2,34.97,Pre,9,Daniel Tapia,Director of Investor Relations,"Thank you, Stephanie, and welcome everyone to our second quarter earnings call.",0.001993952,0.000801331,0
CPA,2021,2,41.916,Pre,10,Daniel Tapia,Director of Investor Relations,"Joining us today are Pedro Helron, CEO of Copa Holdings, and Jose Montero, our CFO.",-5.90E-07,0.000800741,0
CPA,2021,2,50.702,Pre,11,Daniel Tapia,Director of Investor Relations,"First, Pedro will start by going over our second quarter highlights, followed by Jose, who will discuss our financial results.",2.51E-07,0.000800991,0
CPA,2021,2,55.987,Pre,12,Daniel Tapia,Director of Investor Relations,"Immediately after, we will open the call for questions from analysts.",-1.77E-05,0.000783316,0
CPA,2021,2,63.506,Pre,13,Daniel Tapia,Director of Investor Relations,COPPA holding financial reports have been prepared in accordance with international financial reporting standards.,-0.000107481,0.000675835,0
CPA,2021,2,68.529,Pre,14,Daniel Tapia,Director of Investor Relations,"In today's call, we will discuss non-IFRS financial measures.",-7.53E-05,0.000600488,0
CPA,2021,2,79.815,Pre,15,Daniel Tapia,Director of Investor Relations,"A reconciliation of the non-IFRS to IFRS financial measures can be found in our earnings release, which has been posted on the company's website, coppa.com.",1.32E-05,0.000613645,0
CPA,2021,2,85.118,Pre,16,Daniel Tapia,Director of Investor Relations,Our discussion today will also contain forward-looking statements.,-0.001384589,-0.000770943,0
CPA,2021,2,93.593,Pre,17,Daniel Tapia,Director of Investor Relations,"not limited to historical facts that reflect the company's current beliefs, expectations, and or intentions regarding future events and results.",-0.001175479,-0.001946423,0
CPA,2021,2,103.956,Pre,18,Daniel Tapia,Director of Investor Relations,These forward-looking statements involve risks and uncertainties that could cause actual results to differ materially and are based on assumptions subject to change.,-0.057329081,-0.059275504,0
CPA,2021,2,108.517,Pre,19,Daniel Tapia,Director of Investor Relations,Many of these are discussed in our annual report filed with the SEC.,-0.000781333,-0.060056836,0
CPA,2021,2,112.339,Pre,20,Daniel Tapia,Director of Investor Relations,"Now I'd like to turn the call over to our CEO, Mr.",-0.004264909,-0.064321745,0
CPA,2021,2,112.979,Pre,21,Daniel Tapia,Director of Investor Relations,Pedro Gelón.,-0.005144842,-0.069466587,0
CPA,2021,2,117.503,Pre,22,Pedro Helron,"CEO, Copa Holdings","Thank you, Daniel.",0.114130706,0.044664119,0
CPA,2021,2,123.405,Pre,23,Pedro Helron,"CEO, Copa Holdings","Good morning to all, and thanks for participating in our second quarter earnings call.",0.467562979,0.512227097,0
CPA,2021,2,137.269,Pre,24,Pedro Helron,"CEO, Copa Holdings","Before we begin, I'd like to thank all our coworkers for their commitment to the company and recognize their continuous efforts and dedication to keep COPPA at the forefront of Latin American aviation.",0.9783362,1.490563297,0
CPA,2021,2,141.59,Pre,25,Pedro Helron,"CEO, Copa Holdings","To them, as always, my utmost respect and admiration.",0.999806655,2.490369952,0
CPA,2021,2,151.003,Pre,26,Pedro Helron,"CEO, Copa Holdings","As many of you know, Raúl Pascual decided to take on a new professional challenge and left the company earlier last month.",-0.996422863,1.493947089,0
CPA,2021,2,156.866,Pre,27,Pedro Helron,"CEO, Copa Holdings",We are very grateful for the more than 15 years of outstanding work he dedicated to COPPA.,0.999999879,2.493946968,0
CPA,2021,2,165.091,Pre,28,Pedro Helron,"CEO, Copa Holdings","I would also like to take the opportunity to welcome Daniel Tapia, our new Director of Investor Relations.",-6.84E-05,2.493878557,0
CPA,2021,2,175.262,Pre,29,Pedro Helron,"CEO, Copa Holdings","Daniel has over 12 years of experience with the company in many areas, including airports, scheduling, and most recently fleet and network planning.",0.000305766,2.494184323,0
CPA,2021,2,180.063,Pre,30,Pedro Helron,"CEO, Copa Holdings",We're very confident in Daniel's ability to lead our investor relations group.,0.999999993,3.494184316,0
CPA,2021,2,189.346,Pre,31,Pedro Helron,"CEO, Copa Holdings","As you may remember, in our last earnings call, we discussed two diverging themes happening in Latin America.",-0.000292697,3.493891619,0
CPA,2021,2,202.306,Pre,32,Pedro Helron,"CEO, Copa Holdings","On the one hand, some countries, including Panama, were experiencing a downward trend in infection rate, which led to fewer travel restrictions and an improved demand environment.",0.999999484,4.493891103,0
CPA,2021,2,217.635,Pre,33,Pedro Helron,"CEO, Copa Holdings","On the other hand, several other countries continued to struggle with the virus, which led many of them to re-impose air travel restrictions and or new health requirements, affecting demand for international travel.",-0.999876821,3.494014282,0
CPA,2021,2,222.246,Pre,34,Pedro Helron,"CEO, Copa Holdings","As of today, the story has not changed much.",-0.036129456,3.457884826,0
CPA,2021,2,234.196,Pre,35,Pedro Helron,"CEO, Copa Holdings","Due to the increase in COVID-19 cases, several countries have maintained and in some cases increased travel restrictions, which has affected our ability to ring state capacity.",-0.99568776,2.462197065,0
CPA,2021,2,242.043,Pre,36,Pedro Helron,"CEO, Copa Holdings","On the other hand, markets without significant restrictions, mainly to and from the U.S.",-0.010017527,2.452179538,1
CPA,2021,2,252.241,Pre,37,Pedro Helron,"CEO, Copa Holdings","and certain leisure destinations, have continued to recover, which has allowed us to increase capacity quarter over quarter while also growing load factors.",0.99999997,3.452179508,0
CPA,2021,2,269.566,Pre,38,Pedro Helron,"CEO, Copa Holdings","In the month of June, we successfully transitioned our Hub of the Americas in Panama back to a six-bank connecting structure, which enables cost efficiencies and lets us continue adding back frequencies and destinations.",0.999999891,4.452179399,0
CPA,2021,2,276.536,Pre,39,Pedro Helron,"CEO, Copa Holdings","Moreover, we started to reactivate some of the aircraft sent to temporary storage during 2020.",-0.002424891,4.449754508,0
CPA,2021,2,299.782,Pre,40,Pedro Helron,"CEO, Copa Holdings","Going forward, we assume ongoing vaccination efforts will have a positive effect on COVID-19 infection rates in the region, which we expect will lead to the relaxation of travel restrictions and a faster demand recovery, supporting the capacity deployment for the second half of the year.",0.999999997,5.449754505,0
CPA,2021,2,303.944,Pre,41,Pedro Helron,"CEO, Copa Holdings",Now I'll highlight some of our second quarter results.,-1.28E-05,5.449741699,0
CPA,2021,2,314.366,Pre,42,Pedro Helron,"CEO, Copa Holdings","In terms of capacity, we reached 48% of second quarter 2019 ASMs compared to 39% in the first quarter.",1.70E-05,5.449758714,0
CPA,2021,2,323.048,Pre,43,Pedro Helron,"CEO, Copa Holdings","Load factor came in at 77%, which is an improvement of 8 percentage points compared to the first quarter.",0.999999739,6.449758453,0
CPA,2021,2,327.569,Pre,44,Pedro Helron,"CEO, Copa Holdings",Revenues increased by 64% over the previous quarter to $304 million.,0.999999487,7.44975794,0
CPA,2021,2,336.361,Pre,45,Pedro Helron,"CEO, Copa Holdings","as a result of the additional capacity, higher load factors, and improved yields.",0.999999995,8.449757935,0
CPA,2021,2,347.986,Pre,46,Pedro Helron,"CEO, Copa Holdings",The additional capacity also allowed us to reduce our ex-fuel chasm from 8.5 cents in Q1 to 7.6 cents in Q2.,0.997234632,9.446992568,0
CPA,2021,2,363.693,Pre,47,Pedro Helron,"CEO, Copa Holdings","We reported an operating profit of $8.7 million in the quarter, excluding a $10.4 million passenger revenue adjustment the company would have reported an operating loss of $1.7 million.",-0.99911653,8.447876038,0
CPA,2021,2,374.076,Pre,48,Pedro Helron,"CEO, Copa Holdings","Cash acquisition averaged $21 million per month, which was better than our expectations, primarily due to stronger sales in the quarter.",0.999999999,9.447876037,0
CPA,2021,2,382.278,Pre,49,Pedro Helron,"CEO, Copa Holdings",We ended the quarter with a cash balance of $1.3 billion and total liquidity of over $1.6 billion.,6.46E-05,9.447940605,0
CPA,2021,2,411.452,Pre,50,Pedro Helron,"CEO, Copa Holdings","In terms of our operations, and despite the complexity imposed by the multiple biosafety protocols, we are pleased to report an on-time performance of 92% for the quarter and a flight completion factor of 99.5%, which again places us among the best in the world and is a true testament to our employees' continuous commitment to providing a world-class product to our passengers.",0.999999991,10.4479406,0
CPA,2021,2,422.246,Pre,51,Pedro Helron,"CEO, Copa Holdings","Turning now to Wingo, we can report that it's now operating six 737-800s compared to the four it operated pre-pandemic.",-4.27E-06,10.44793632,0
CPA,2021,2,434.212,Pre,52,Pedro Helron,"CEO, Copa Holdings","During the second quarter, Wingo continued its regional expansion with new flights from Panama to San Jose, Costa Rica, and from Bogota to Lima, Peru.",0.000828328,10.44876465,0
CPA,2021,2,439.385,Pre,53,Pedro Helron,"CEO, Copa Holdings","And since Q1, it's been operating more capacity than in 2019.",0.022230594,10.47099524,0
CPA,2021,2,466.145,Pre,54,Pedro Helron,"CEO, Copa Holdings","To finalize, I'd like to reaffirm that we have a proven and strong business model which is based on operating the best and most convenient network for intra-Latin America travel from our hub of the Americas, leveraging Panama's advantageous geographic position with the region's lowest unit cost for a full service carrier, best on time performance and strongest balance sheet.",0.999999993,11.47099524,0
CPA,2021,2,473.701,Pre,55,Pedro Helron,"CEO, Copa Holdings","Going forward, the company expects that its help of the Americas will be an even more valuable source of strategic advantage.",0.999999979,12.47099521,0
CPA,2021,2,479.385,Pre,56,Pedro Helron,"CEO, Copa Holdings","Now, I'll turn it over to Jose, who will go over our financial results in more detail.",-0.000251181,12.47074403,0
CPA,2021,2,482.068,Pre,57,Jose Montero,"CFO, Copa Holdings","Thank you, Pedro.",0.085538723,12.55628276,0
CPA,2021,2,483.049,Pre,58,Jose Montero,"CFO, Copa Holdings","Good morning, everyone.",0.500621597,13.05690435,0
CPA,2021,2,485.991,Pre,59,Jose Montero,"CFO, Copa Holdings",I hope that you and your families are safe and doing well.,0.999999883,14.05690424,0
CPA,2021,2,487.953,Pre,60,Jose Montero,"CFO, Copa Holdings",Thanks for joining us today.,0.421710372,14.47861461,0
CPA,2021,2,494.619,Pre,61,Jose Montero,"CFO, Copa Holdings",I'd like to join Pedro in acknowledging our great Copa team for all their efforts and great spirit in these many months of the pandemic.,0.999997622,15.47861223,0
CPA,2021,2,498.078,Pre,62,Jose Montero,"CFO, Copa Holdings",I will start by going over our second quarter results.,-4.56E-05,15.47856667,0
CPA,2021,2,507.437,Pre,63,Jose Montero,"CFO, Copa Holdings","Our capacity came in at 2.9 billion available seat miles, which amounts to about 48% of the capacity operated during the second quarter of 2019.",9.26E-07,15.4785676,0
CPA,2021,2,512.412,Pre,64,Jose Montero,"CFO, Copa Holdings",Load factor came in at an average of 77% for the quarter.,0.000199325,15.47876693,0
